word,length,entropy
aftægt,6,2.2516291673878226
aftørre,7,2.5216406363433186
aftørring,9,2.94770277922009
afvalme,7,2.5216406363433186
afvalmning,10,2.9219280948873623
afvande,7,2.5216406363433186
afvanding,9,2.725480556997868
afvandre,8,2.75
afvandring,10,2.9219280948873623
afvarsle,8,2.75
afvarsling,10,3.121928094887362
afvaske,7,2.5216406363433186
afvaskning,10,2.9219280948873623
afvej,5,2.321928094887362
afveje,6,2.251629167387823
afvejning,9,2.94770277922009
afveksle,8,2.75
afvekslende,11,3.027169118440619
afveksling,10,3.321928094887362
afvende,7,2.5216406363433186
afvendelse,10,2.8464393446710154
afvente,7,2.5216406363433186
afventning,10,2.846439344671015
afvige,6,2.584962500721156
afvigelse,9,2.94770277922009
afviger,7,2.8073549220576046
afvigte,7,2.8073549220576046
afvikle,7,2.8073549220576046
afvikler,8,3.0
afvikling,9,2.94770277922009
afvise,6,2.584962500721156
afvisersten,11,3.0957952550009344
afvisning,9,2.725480556997868
afvæbne,7,2.8073549220576046
afvæbnende,10,2.9219280948873623
afvæbning,9,2.94770277922009
afvænne,7,2.5216406363433186
afvænning,9,2.6416041678685933
afværge,7,2.8073549220576046
afværgedagsorden,16,3.375
afværgelse,10,3.1219280948873624
afværgemanøvre,14,3.2359263506290334
afæske,6,2.584962500721156
afæskning,9,2.94770277922009
agape,5,1.9219280948873623
agat,4,1.5
agave,5,1.9219280948873623
age,3,1.584962500721156
agenda,6,2.2516291673878226
agende,6,2.2516291673878226
agens,5,2.321928094887362
agent,5,2.321928094887362
agentur,7,2.8073549220576046
ager,4,2.0
agerbrug,8,2.5
agerbruger,10,2.446439344671015
agerdyrker,10,2.6464393446710157
agerdyrkning,12,3.084962500721156
agere,5,1.9219280948873623
agerhøne,8,2.75
agerkål,7,2.8073549220576046
agerland,8,2.75
agermåne,8,2.75
agern,5,2.321928094887362
agerren,7,2.2359263506290326
agersennep,10,2.6464393446710157
agersnegl,9,2.725480556997868
agersnerle,10,2.6464393446710153
agertidsel,10,3.121928094887362
agglomerat,10,2.9219280948873623
agglutination,13,2.931208948910323
agglutinere,11,3.0957952550009344
agglutinering,13,3.0269868333592873
aggravation,11,2.845350936622437
aggravere,9,2.2810361125534238
aggravering,11,2.663532754804255
aggregat,8,2.1556390622295662
aggregere,9,1.8910611120726526
aggregering,11,2.3685225277282065
aggression,10,2.9219280948873623
aggressiv,9,2.725480556997868
aggressivitet,13,2.931208948910323
aggressor,9,2.5032583347756456
agil,4,2.0
agilitet,8,2.5
agility,7,2.5216406363433186
agio,4,2.0
agitation,9,2.5032583347756456
agitator,8,2.5
agitatorisk,11,2.9139770731827523
agitere,7,2.5216406363433186
agn,3,1.584962500721156
agnat,5,1.9219280948873623
agnatisk,8,2.75
agnfisk,7,2.8073549220576046
agnosticisme,12,3.2516291673878226
agnostiker,10,3.321928094887362
agnostisk,9,2.94770277922009
agoni,5,2.321928094887362
agora,5,1.9219280948873623
agorafobi,9,2.725480556997868
agrarisk,8,2.5
agrarpolitik,12,3.084962500721156
agrarøkonom,11,2.9139770731827523
agrikultur,10,2.9219280948873623
agronom,7,2.5216406363433186
agronomi,8,2.75
agronomisk,10,3.121928094887362
agt,3,1.584962500721156
agte,4,2.0
agtelse,7,2.5216406363433186
agten,5,2.321928094887362
agter,5,2.321928094887362
agterind,8,3.0
agterparti,10,2.721928094887362
agterskib,9,3.169925001442312
agterskrivelse,14,3.182005814760214
agterspejl,10,3.121928094887362
agterstavn,10,2.9219280948873623
agterstævn,10,3.121928094887362
agterud,7,2.8073549220576046
agterude,8,2.75
agterudsejle,12,3.188721875540867
agtpågivende,12,3.2516291673878226
agtpågivenhed,13,3.3927474104487847
agtsom,6,2.584962500721156
agtværdig,9,2.94770277922009
agurk,5,2.321928094887362
agurkesalat,11,3.0271691184406193
agurkestav,10,3.121928094887362
agurketid,9,3.169925001442312
ah,2,1.0
aha,3,0.9182958340544896
ahaoplevelse,12,2.8553885422075336
ahistorisk,10,2.9219280948873623
ahorn,5,2.321928094887362
ahornsirup,10,3.121928094887362
aids,4,2.0
aidspatient,11,2.9139770731827523
aidsramt,8,2.75
aikido,6,2.2516291673878226
airbag,6,2.2516291673878226
airbrush,8,2.75
aircondition,12,2.8553885422075336
airconditioneret,16,3.077819531114783
airedaleterrier,15,2.5735572622751848
ais,3,1.584962500721156
ajle,4,2.0
ajour,5,2.321928094887362
ajourføre,9,2.94770277922009
ajourføring,11,3.277613436819116
ak,2,1.0
akacie,6,2.2516291673878226
akademi,7,2.5216406363433186
akademiker,10,2.721928094887362
akademisere,11,2.845350936622437
akademisering,13,3.238901256602631
akademisk,9,2.725480556997868
akademisme,10,2.721928094887362
akantus,7,2.5216406363433186
akavet,6,2.2516291673878226
akeleje,7,2.128085278891395
akilleshæl,10,2.8464393446710154
akillessene,11,2.663532754804255
akklamation,11,2.845350936622437
akklimatisation,15,3.006238928653389
akklimatisere,13,3.085055102756477
akklimatisering,15,3.32323142879762
akkolade,8,2.5
akkommodation,13,2.873140679513133
akkommodere,11,2.7321588913645702
akkompagnatør,13,3.180832987205441
akkompagnement,14,3.09306920777189
akkompagnere,12,3.084962500721156
akkord,6,2.2516291673878226
akkordarbejde,13,2.931208948910323
akkordeon,9,2.725480556997868
akkordere,9,2.503258334775646
akkordering,11,3.0957952550009344
akkordlønnet,12,3.2516291673878226
akkordræs,9,2.725480556997868
akkreditere,11,2.663532754804255
akkreditering,13,3.0850551027564768
akkreditiv,10,2.9219280948873623
akkumulation,12,3.084962500721156
akkumulativ,11,2.9139770731827523
akkumulator,11,2.9139770731827523
akkumulere,10,2.7219280948873625
akkumulering,12,3.2516291673878226
akkurat,7,2.2359263506290326
akkuratesse,11,2.7321588913645702
akkusativ,9,2.725480556997868
akkusativisk,12,2.688721875540867
akkviescere,11,2.845350936622437
akkvirere,9,2.503258334775646
akkvisition,11,2.845350936622437
akne,4,2.0
akribi,6,2.251629167387823
akrobat,7,2.5216406363433186
akrobatik,9,2.725480556997868
akrobatisk,10,2.9219280948873623
akromatisk,10,2.9219280948873623
akromegali,10,3.121928094887362
akronym,7,2.8073549220576046
akrostika,9,2.725480556997868
akrostikon,10,2.9219280948873623
akryl,5,2.321928094887362
akrylmaling,11,3.0957952550009344
aks,3,1.584962500721156
aksblomstret,12,3.2516291673878226
akse,4,2.0
aksel,5,2.321928094887362
akselafstand,12,3.0220552088742
akseltryk,9,2.94770277922009
aksgræs,7,2.5216406363433186
aksial,6,2.2516291673878226
aksiom,6,2.584962500721156
aksiomatisk,11,2.7321588913645702
akt,3,1.584962500721156
aktant,6,1.9182958340544893
aktantmodel,11,3.0957952550009344
aktere,6,2.251629167387823
aktering,8,3.0
aktie,5,2.321928094887362
aktieanalytiker,15,3.0565647621309533
aktiecertifikat,15,2.8729055953200557
aktiekapital,12,2.6887218755408666
aktiemajoritet,14,3.039148671903072
aktiepost,9,2.94770277922009
aktieselskab,12,2.918295834054489
aktindsigt,10,2.9219280948873623
aktion,6,2.584962500721156
aktionere,9,2.9477027792200903
aktionering,11,3.0957952550009344
aktionsart,10,2.9219280948873623
aktionsradius,13,3.238901256602631
aktionær,8,3.0
aktionærkonto,13,2.873140679513133
aktivere,8,2.75
aktivering,10,3.121928094887362
aktivferie,10,2.9219280948873623
aktivisere,10,2.9219280948873623
aktivisering,12,3.188721875540867
aktivisk,8,2.5
aktivisme,9,2.94770277922009
aktivist,8,2.5
aktivistisk,11,2.481714572986073
aktivitet,9,2.4193819456463714
aktivitetscenter,16,3.077819531114783
aktivitetshus,13,3.0269868333592873
aktivitetsniveau,16,3.0306390622295662
aktor,5,2.321928094887362
aktorat,7,2.2359263506290326
aktrice,7,2.8073549220576046
aktstykke,9,2.4193819456463714
aktualisere,11,3.0957952550009344
aktualisering,13,3.3927474104487847
aktualitet,10,2.6464393446710153
aktuar,6,2.2516291673878226
aktuel,6,2.584962500721156
aktør,5,2.321928094887362
akupressur,10,2.7219280948873625
akupunktur,10,2.6464393446710153
akupunktør,10,2.9219280948873623
akustik,7,2.5216406363433186
akustiker,9,2.94770277922009
akustisk,8,2.5
akut,4,2.0
akutmodtagelse,14,3.3787834934861767
akvakultur,10,2.721928094887362
akvamarin,9,2.6416041678685933
akvaplane,9,2.6416041678685933
akvaplaning,11,2.845350936622437
akvarel,7,2.5216406363433186
akvarie,7,2.5216406363433186
akvarist,8,2.75
akvarium,8,2.75
akvatinte,9,2.725480556997868
akvatisk,8,2.5
akvavit,7,2.2359263506290326
akvædukt,8,2.75
alabast,7,2.128085278891395
alabasterkrukke,15,3.0062389286533895
alabastlampe,12,2.751629167387823
alabastvase,11,2.5503407095463886
alarm,5,1.9219280948873623
alarmberedskab,14,3.039148671903072
alarmcentral,12,2.8553885422075336
alarmere,8,2.25
alarmering,10,2.9219280948873623
alarmklokke,11,2.663532754804255
alarmsignal,11,2.845350936622437
alarmsystem,11,2.9139770731827523
alarmtilstand,13,3.0269868333592873
alba,4,1.5
albaner,7,2.5216406363433186
Albanien,8,2.75
albansk,7,2.5216406363433186
albatros,8,2.75
albinisme,9,2.94770277922009
albino,6,2.584962500721156
albueben,8,2.5
albueled,8,2.5
albuerum,8,2.75
albuestød,9,3.169925001442312
album,5,2.321928094887362
albumin,7,2.8073549220576046
albuminøs,9,3.169925001442312
aldehyd,7,2.5216406363433186
aldeles,7,2.2359263506290326
alder,5,2.321928094887362
alderdom,8,2.75
alderdomshjem,13,3.238901256602631
aldersbestemme,14,2.950212064914748
aldersdiabetes,14,3.039148671903072
aldersdiabetiker,16,3.202819531114783
aldersdiskrimination,20,3.4219280948873623
aldersdiskriminering,20,3.2841837197791888
aldersformand,13,3.238901256602631
aldersgruppe,12,3.084962500721156
aldersgrænse,12,3.084962500721156
alderspension,13,3.238901256602631
alderspensionist,16,3.327819531114783
alderspræsident,15,3.3735572622751846
aldersrelateret,15,2.656564762130954
aldersspredning,15,3.2402239289418517
alderssvarende,14,2.8962915290459286
alderstegen,11,3.027169118440619
alderstrin,10,3.121928094887362
aldrende,8,2.5
aldrig,6,2.584962500721156
aldring,7,2.8073549220576046
aldringsproces,14,3.521640636343319
ale,3,1.584962500721156
aleksandriner,13,3.085055102756477
aleksandrinsk,13,3.0850551027564768
aleksi,6,2.584962500721156
alemanner,9,2.5032583347756456
alemannisk,10,2.9219280948873623
alen,4,2.0
alene,5,1.9219280948873623
alenefar,8,2.5
alenemor,8,2.75
alenetilværelse,15,3.0565647621309537
aleneulykke,11,2.663532754804255
alenlang,8,2.25
alert,5,2.321928094887362
alf,3,1.584962500721156
alfa,4,1.5
alfabet,7,2.5216406363433186
alfabetisere,12,3.0220552088742
alfabetisering,14,3.3787834934861767
alfabetisk,10,3.121928094887362
alfaderlig,10,2.9219280948873623
alfahan,7,2.128085278891395
alfanumerisk,12,3.418295834054489
alfapartikel,12,3.0220552088742
alfarvej,8,2.75
alfastråle,10,2.9219280948873623
alfastråling,12,3.2516291673878226
alfons,6,2.584962500721156
alfonseri,9,3.169925001442312
alge,4,2.0
algebra,7,2.5216406363433186
algebraisk,10,3.121928094887362
algerier,8,2.5
Algeriet,8,2.75
algerisk,8,3.0
algod,5,2.321928094887362
algoritme,9,3.169925001442312
algoritmisk,11,3.2776134368191165
alhede,6,2.251629167387823
alhus,5,2.321928094887362
alias,5,1.9219280948873623
alibi,5,1.9219280948873623
alien,5,2.321928094887362
alienation,10,2.721928094887362
alienere,8,2.4056390622295662
alimentation,12,2.9182958340544896
alinea,6,2.2516291673878226
alk,3,1.584962500721156
alkali,6,1.9182958340544893
alkalisk,8,2.25
alkaloid,8,2.5
alkefugl,8,2.75
alkohol,7,2.2359263506290326
alkoholambulatorie,18,3.377443751081734
alkoholambulatorium,19,3.2866294867861967
alkoholbevilling,16,3.25
alkoholfri,10,2.9219280948873623
alkoholholdig,13,2.8150724101159437
alkoholiker,11,2.9139770731827523
alkoholiseret,13,3.238901256602631
alkoholisering,14,3.3787834934861767
alkoholisk,10,2.721928094887362
alkoholisme,11,3.0957952550009344
alkoholist,10,2.9219280948873623
alkoholmisbrug,14,3.52164063634332
alkoholmisbruger,16,3.625
alkoholpolitik,14,2.8423709931771093
alkoholskadet,13,3.0850551027564768
alkometer,9,2.94770277922009
alkove,6,2.584962500721156
alkvantor,9,2.94770277922009
alkyd,5,2.321928094887362
alkydmaling,11,3.0957952550009344
alkymi,6,2.584962500721156
alkymist,8,3.0
alkymistisk,11,2.9139770731827523
allé,4,1.5
allegori,8,2.75
allegorisere,12,2.8553885422075336
allegorisering,14,3.09306920777189
allegorisk,10,3.121928094887362
allehelgensdag,14,2.8423709931771093
allehånde,9,2.725480556997868
allemande,9,2.5032583347756456
allemandseje,12,2.8553885422075336
allemandsret,12,3.084962500721156
allerbedst,10,2.9219280948873623
allerede,8,2.1556390622295662
allerflest,10,2.6464393446710153
allerførst,10,2.9219280948873623
allergi,7,2.5216406363433186
allergiker,10,2.721928094887362
allergisk,9,2.94770277922009
allergitest,11,2.9139770731827523
allergiteste,12,2.8553885422075336
allergolog,10,2.4464393446710155
allergologi,11,2.663532754804255
allergologisk,13,3.0269868333592873
allerhelligst,13,2.9312089489103235
allerhelst,10,2.6464393446710153
allerhelvedes,13,2.7192945256669794
allerhøjest,11,3.0957952550009344
allerhøjst,10,3.121928094887362
allerkærest,11,2.9139770731827523
allermindst,11,3.2776134368191165
allernådigst,12,3.418295834054489
allerstørst,11,2.7321588913645702
allesammen,10,2.5219280948873624
allesjælesdag,13,2.873140679513133
allesteds,9,2.5032583347756456
allestedsnærværelse,19,3.115834092163221
allestedsnærværende,19,3.1952959344962175
alletiders,10,2.9219280948873623
allevegne,9,2.4193819456463714
alliance,8,2.5
alliancering,12,2.9182958340544896
alliancesyltetøj,16,3.327819531114783
alliere,7,2.2359263506290326
alligator,9,2.725480556997868
alligevel,9,2.4193819456463714
allike,6,2.2516291673878226
Allinge,7,2.5216406363433186
allingebo,9,2.94770277922009
allitteration,13,2.873140679513133
allitterere,11,2.481714572986073
allokation,10,2.721928094887362
allokere,8,2.5
allokering,10,3.121928094887362
allonge,7,2.5216406363433186
allongeparyk,12,3.2516291673878226
allround,8,2.75
allroundviden,13,3.238901256602631
alludere,8,2.5
allusion,8,2.75
allusorisk,10,2.9219280948873623
alluvialtid,11,2.663532754804255
almagt,6,2.2516291673878226
almanak,7,2.128085278891395
almanakhistorie,15,3.4565647621309536
almen,5,2.321928094887362
almenbefindende,15,2.9232314287976204
almendannelse,13,2.6612262562697895
almeneje,8,2.4056390622295662
almengyldig,11,3.0957952550009344
almengøre,9,2.94770277922009
almenhed,8,2.75
almeninteresse,14,2.950212064914748
almenkendt,10,2.921928094887362
almenmenneskelig,16,2.952819531114783
almennyttig,11,3.095795255000934
almenpraktiserende,18,3.3921472236645345
almensprog,10,3.321928094887362
almensproglig,13,3.3927474104487847
almenvel,8,2.5
almenvelgørende,15,3.106890595608518
almenviden,10,2.921928094887362
almindelig,10,2.9219280948873623
almindeliggøre,14,3.2359263506290334
almindelighed,13,3.085055102756477
almindeligvis,13,3.180832987205441
alminding,9,2.725480556997868
almisse,7,2.5216406363433186
almoderlig,10,3.121928094887362
almue,5,2.321928094887362
almuestil,9,2.94770277922009
almægtig,8,2.75
aloe,4,2.0
alp,3,1.584962500721156
alpaka,6,1.7924812503605778
alpehorn,8,3.0
alpehue,7,2.5216406363433186
Alperne,7,2.5216406363433186
alperose,8,2.75
alpeviol,8,2.75
alpin,5,2.321928094887362
alpinisme,9,2.94770277922009
alpinist,8,2.75
alrum,5,2.321928094887362
alrune,6,2.584962500721156
Als,3,1.584962500721156
Alsace,6,2.584962500721156
alsacer,7,2.5216406363433186
alsacisk,8,2.5
alsang,6,2.2516291673878226
alsidig,7,2.5216406363433186
alsidighed,10,2.921928094887362
alsikekløver,12,3.084962500721156
alsing,6,2.584962500721156
alsinger,8,3.0
alsisk,6,2.2516291673878226
alskens,7,2.5216406363433186
alstyrende,10,3.1219280948873624
altafgørende,12,3.2516291673878226
altan,5,1.9219280948873623
altangang,9,2.197159723424149
altankasse,10,2.6464393446710157
altdominerende,14,3.182005814760214
alter,5,2.321928094887362
alteration,10,2.9219280948873623
alterbog,8,3.0
alterere,8,2.1556390622295662
altereret,9,2.1971597234241496
altergang,9,2.725480556997868
alterkalk,9,2.503258334775646
alternation,11,2.9139770731827523
alternativsamfund,17,3.5724694587701364
alternere,9,2.4193819456463714
alternering,11,2.9139770731827523
altertavle,10,2.521928094887362
altertjeneste,13,2.7192945256669794
altfavnende,11,2.9139770731827523
altforbarmende,14,3.3787834934861767
altfortærende,13,3.238901256602631
altid,5,2.321928094887362
altmodisch,10,3.321928094887362
altmuligmand,12,3.0849625007211556
altnøgle,8,2.75
altomfattende,13,3.0269868333592873
altopofrende,12,3.2516291673878226
altoverskyggende,16,3.577819531114783
altovervejende,14,3.09306920777189
altruisme,9,3.169925001442312
altruist,8,2.75
altruistisk,11,2.9139770731827523
altsax,6,2.2516291673878226
altsaxofon,10,2.9219280948873623
altsaxofonist,13,3.0850551027564768
altstemme,9,2.503258334775646
altså,5,2.321928094887362
altvejrsjakke,13,3.085055102756477
altæabolsje,11,3.0957952550009344
altædende,9,2.725480556997868
altødelæggende,14,3.039148671903071
alufolie,8,2.75
aluminium,9,2.5032583347756456
alumne,6,2.584962500721156
alun,4,2.0
alveolar,8,2.5
alveolarrand,12,2.8553885422075336
alveole,7,2.2359263506290326
alveolær,8,2.75
alverden,8,2.75
alvidende,9,2.725480556997868
alvidenhed,10,2.9219280948873623
alvor,5,2.321928094887362
alvorlig,8,2.75
alvorsmand,10,3.121928094887362
alvorsord,9,2.725480556997868
alzheimerpatient,16,3.327819531114783
AM,2,1.0
am,2,1.0
Amager,6,2.584962500721156
amager,6,2.2516291673878226
amagergarn,10,2.4464393446710155
amagerhylde,11,3.0957952550009344
amagerkaner,11,2.663532754804255
amagerkansk,11,2.845350936622437
amagermad,9,2.4193819456463714
amalgam,7,1.8423709931771088
amalgamation,12,2.751629167387823
amalgamere,10,2.4464393446710155
amalgamering,12,2.8553885422075336
amanuensis,10,2.7219280948873625
amarant,7,2.128085278891395
amarantfarve,12,2.751629167387823
amarone,7,2.5216406363433186
amaryllis,9,2.725480556997868
amatør,6,2.2516291673878226
amatøragtig,11,2.663532754804255
amatørfoto,10,2.7219280948873625
amatørfotograf,14,2.8962915290459286
amatørisme,10,2.9219280948873623
amatøristisk,12,2.9182958340544896
amatørorkester,14,3.039148671903071
amatørplan,10,2.8464393446710154
amatørteater,12,2.459147917027245
amazone,7,2.5216406363433186
ambassade,9,2.4193819456463714
ambassaderåd,12,2.8553885422075336
ambassadør,10,2.6464393446710153
ambi,4,2.0
ambiguitet,10,2.9219280948873623
ambition,8,2.75
ambitiøs,8,2.75
ambivalens,10,3.121928094887362
ambivalent,10,3.121928094887362
ambolt,6,2.584962500721156
ambra,5,1.9219280948873623
ambrosia,8,2.75
ambrosisk,9,2.94770277922009
ambulance,9,2.94770277922009
ambulancefly,12,3.2516291673878226
ambulancetjeneste,17,3.263933429485634
ambulant,8,2.75
ambulatorie,11,3.2776134368191165
ambulatorisk,12,3.418295834054489
ambulatorium,12,3.0849625007211556
ambulere,8,2.75
amen,4,2.0
americano,9,2.94770277922009
Amerika,7,2.8073549220576046
amerikaner,10,2.721928094887362
